order_id,line_item_id,product_id,variant_id,qty,created_at
3658017177733,9624981340293,NULL,NULL,1,2021-03-13T21:19:50Z
3658017177733,9624981373061,NULL,NULL,1,2021-03-13T21:19:50Z
3658017177733,9624981405829,NULL,NULL,1,2021-03-13T21:19:50Z
3658019700869,9624987893893,NULL,NULL,1,2021-03-13T21:21:58Z
3658019700869,9624987926661,NULL,NULL,1,2021-03-13T21:21:58Z
3658074652805,9625110872197,NULL,NULL,3,2021-03-13T22:18:34Z
3658074652805,9625110904965,NULL,NULL,3,2021-03-13T22:18:34Z
3658074652805,9625110937733,NULL,NULL,1,2021-03-13T22:18:34Z
3658083500165,9625129222277,NULL,NULL,1,2021-03-13T22:27:06Z
3658105651333,9625179914373,NULL,NULL,1,2021-03-13T22:50:34Z
3658105651333,9625179947141,NULL,NULL,1,2021-03-13T22:50:34Z
3659868438661,9628884140165,NULL,NULL,1,2021-03-15T14:31:20Z
3659868438661,9628884172933,NULL,NULL,1,2021-03-15T14:31:20Z
3659868438661,9628884205701,NULL,NULL,1,2021-03-15T14:31:20Z
3659868438661,9628884238469,NULL,NULL,1,2021-03-15T14:31:20Z
3659868438661,9628884271237,NULL,NULL,1,2021-03-15T14:31:20Z
3659868438661,9628884304005,NULL,NULL,1,2021-03-15T14:31:20Z
3659868438661,9628884336773,NULL,NULL,1,2021-03-15T14:31:20Z
3659868438661,9628884369541,NULL,NULL,1,2021-03-15T14:31:20Z
3659868438661,9628884402309,NULL,NULL,1,2021-03-15T14:31:20Z
3659872862341,9628893544581,NULL,NULL,2,2021-03-15T14:35:51Z
3659875745925,9628901507205,NULL,NULL,1,2021-03-15T14:39:25Z
3659881283717,9628910747781,NULL,NULL,1,2021-03-15T14:44:16Z
3659881283717,9628910780549,NULL,NULL,1,2021-03-15T14:44:16Z
3659885346949,9628919169157,NULL,NULL,1,2021-03-15T14:49:11Z
3659888394373,9628925395077,NULL,NULL,1,2021-03-15T14:52:29Z
3659888394373,9628925427845,NULL,NULL,1,2021-03-15T14:52:29Z
3659888394373,9628925460613,NULL,NULL,1,2021-03-15T14:52:29Z
3659893080197,9628934996101,NULL,NULL,1,2021-03-15T14:58:11Z
3659893080197,9628935028869,NULL,NULL,1,2021-03-15T14:58:11Z
3659893080197,9628935061637,NULL,NULL,1,2021-03-15T14:58:11Z
